Goal,SeriesCode,GeoAreaCode,Units,TimePeriod,Value
9,EN_ATM_CO2GDP,155,KG_PER_CON_USD,2003,0.196
9,EN_ATM_CO2GDP,1,KG_PER_CON_USD,2003,0.344
9,EN_ATM_CO2GDP,887,KG_PER_CON_USD,2003,
9,EN_ATM_CO2GDP,894,KG_PER_CON_USD,2003,0.08
9,EN_ATM_CO2GDP,716,KG_PER_CON_USD,2003,0.293
9,EN_ATM_CO2GDP,2,KG_PER_CON_USD,2004,0.241
9,EN_ATM_CO2GDP,8,KG_PER_CON_USD,2004,0.175
9,EN_ATM_CO2GDP,12,KG_PER_CON_USD,2004,0.223
9,EN_ATM_CO2GDP,19,KG_PER_CON_USD,2004,0.318
9,EN_ATM_CO2GDP,24,KG_PER_CON_USD,2004,0.074
9,EN_ATM_CO2GDP,32,KG_PER_CON_USD,2004,0.198
9,EN_ATM_CO2GDP,51,KG_PER_CON_USD,2004,0.178
9,EN_ATM_CO2GDP,142,KG_PER_CON_USD,2004,0.4
9,EN_ATM_CO2GDP,36,KG_PER_CON_USD,2004,0.433
9,EN_ATM_CO2GDP,53,KG_PER_CON_USD,2004,0.4
9,EN_ATM_CO2GDP,40,KG_PER_CON_USD,2004,0.186
9,EN_ATM_CO2GDP,31,KG_PER_CON_USD,2004,0.579
9,EN_ATM_CO2GDP,48,KG_PER_CON_USD,2004,0.45
9,EN_ATM_CO2GDP,50,KG_PER_CON_USD,2004,0.1
9,EN_ATM_CO2GDP,112,KG_PER_CON_USD,2004,0.516
9,EN_ATM_CO2GDP,56,KG_PER_CON_USD,2004,0.234
9,EN_ATM_CO2GDP,204,KG_PER_CON_USD,2004,0.12
9,EN_ATM_CO2GDP,68,KG_PER_CON_USD,2004,0.168
9,EN_ATM_CO2GDP,70,KG_PER_CON_USD,2004,0.469
9,EN_ATM_CO2GDP,72,KG_PER_CON_USD,2004,0.185
9,EN_ATM_CO2GDP,76,KG_PER_CON_USD,2004,0.138
9,EN_ATM_CO2GDP,96,KG_PER_CON_USD,2004,0.194
9,EN_ATM_CO2GDP,100,KG_PER_CON_USD,2004,0.447
9,EN_ATM_CO2GDP,116,KG_PER_CON_USD,2004,0.096
9,EN_ATM_CO2GDP,120,KG_PER_CON_USD,2004,0.058
9,EN_ATM_CO2GDP,124,KG_PER_CON_USD,2004,0.408
9,EN_ATM_CO2GDP,29,KG_PER_CON_USD,2004,0.212
9,EN_ATM_CO2GDP,135,KG_PER_CON_USD,2004,0.771
9,EN_ATM_CO2GDP,13,KG_PER_CON_USD,2004,0.204
9,EN_ATM_CO2GDP,62,KG_PER_CON_USD,2004,0.334
9,EN_ATM_CO2GDP,143,KG_PER_CON_USD,2004,0.874
9,EN_ATM_CO2GDP,152,KG_PER_CON_USD,2004,0.187
9,EN_ATM_CO2GDP,156,KG_PER_CON_USD,2004,0.759
9,EN_ATM_CO2GDP,344,KG_PER_CON_USD,2004,0.144
9,EN_ATM_CO2GDP,170,KG_PER_CON_USD,2004,0.127
9,EN_ATM_CO2GDP,178,KG_PER_CON_USD,2004,0.05
9,EN_ATM_CO2GDP,188,KG_PER_CON_USD,2004,0.091
9,EN_ATM_CO2GDP,384,KG_PER_CON_USD,2004,0.082
9,EN_ATM_CO2GDP,191,KG_PER_CON_USD,2004,0.201
9,EN_ATM_CO2GDP,192,KG_PER_CON_USD,2004,0.137
9,EN_ATM_CO2GDP,531,KG_PER_CON_USD,2004,1.425
9,EN_ATM_CO2GDP,196,KG_PER_CON_USD,2004,0.262
9,EN_ATM_CO2GDP,203,KG_PER_CON_USD,2004,0.419
9,EN_ATM_CO2GDP,408,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,180,KG_PER_CON_USD,2004,0.025
9,EN_ATM_CO2GDP,208,KG_PER_CON_USD,2004,0.19
9,EN_ATM_CO2GDP,514,KG_PER_CON_USD,2004,0.304
9,EN_ATM_CO2GDP,515,KG_PER_CON_USD,2004,0.361
9,EN_ATM_CO2GDP,214,KG_PER_CON_USD,2004,0.189
9,EN_ATM_CO2GDP,14,KG_PER_CON_USD,2004,0.105
9,EN_ATM_CO2GDP,753,KG_PER_CON_USD,2004,0.45
9,EN_ATM_CO2GDP,30,KG_PER_CON_USD,2004,0.517
9,EN_ATM_CO2GDP,518,KG_PER_CON_USD,2004,0.677
9,EN_ATM_CO2GDP,151,KG_PER_CON_USD,2004,0.49
9,EN_ATM_CO2GDP,218,KG_PER_CON_USD,2004,0.177
9,EN_ATM_CO2GDP,818,KG_PER_CON_USD,2004,0.212
9,EN_ATM_CO2GDP,222,KG_PER_CON_USD,2004,0.152
9,EN_ATM_CO2GDP,226,KG_PER_CON_USD,2004,0.183
9,EN_ATM_CO2GDP,232,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,233,KG_PER_CON_USD,2004,0.516
9,EN_ATM_CO2GDP,231,KG_PER_CON_USD,2004,0.082
9,EN_ATM_CO2GDP,150,KG_PER_CON_USD,2004,0.262
9,EN_ATM_CO2GDP,513,KG_PER_CON_USD,2004,0.308
9,EN_ATM_CO2GDP,246,KG_PER_CON_USD,2004,0.294
9,EN_ATM_CO2GDP,250,KG_PER_CON_USD,2004,0.143
9,EN_ATM_CO2GDP,266,KG_PER_CON_USD,2004,0.067
9,EN_ATM_CO2GDP,268,KG_PER_CON_USD,2004,0.123
9,EN_ATM_CO2GDP,276,KG_PER_CON_USD,2004,0.224
9,EN_ATM_CO2GDP,288,KG_PER_CON_USD,2004,0.092
9,EN_ATM_CO2GDP,292,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,300,KG_PER_CON_USD,2004,0.246
9,EN_ATM_CO2GDP,320,KG_PER_CON_USD,2004,0.116
9,EN_ATM_CO2GDP,328,KG_PER_CON_USD,2004,0.276
9,EN_ATM_CO2GDP,332,KG_PER_CON_USD,2004,0.066
9,EN_ATM_CO2GDP,340,KG_PER_CON_USD,2004,0.22
9,EN_ATM_CO2GDP,348,KG_PER_CON_USD,2004,0.234
9,EN_ATM_CO2GDP,352,KG_PER_CON_USD,2004,0.169
9,EN_ATM_CO2GDP,356,KG_PER_CON_USD,2004,0.298
9,EN_ATM_CO2GDP,360,KG_PER_CON_USD,2004,0.22
9,EN_ATM_CO2GDP,364,KG_PER_CON_USD,2004,0.476
9,EN_ATM_CO2GDP,368,KG_PER_CON_USD,2004,0.367
9,EN_ATM_CO2GDP,372,KG_PER_CON_USD,2004,0.187
9,EN_ATM_CO2GDP,376,KG_PER_CON_USD,2004,0.293
9,EN_ATM_CO2GDP,380,KG_PER_CON_USD,2004,0.179
9,EN_ATM_CO2GDP,388,KG_PER_CON_USD,2004,0.381
9,EN_ATM_CO2GDP,392,KG_PER_CON_USD,2004,0.25
9,EN_ATM_CO2GDP,400,KG_PER_CON_USD,2004,0.305
9,EN_ATM_CO2GDP,398,KG_PER_CON_USD,2004,0.641
9,EN_ATM_CO2GDP,404,KG_PER_CON_USD,2004,0.065
9,EN_ATM_CO2GDP,412,KG_PER_CON_USD,2004,0.623
9,EN_ATM_CO2GDP,414,KG_PER_CON_USD,2004,0.378
9,EN_ATM_CO2GDP,417,KG_PER_CON_USD,2004,0.285
9,EN_ATM_CO2GDP,432,KG_PER_CON_USD,2004,0.511
9,EN_ATM_CO2GDP,418,KG_PER_CON_USD,2004,0.058
9,EN_ATM_CO2GDP,419,KG_PER_CON_USD,2004,0.189
9,EN_ATM_CO2GDP,428,KG_PER_CON_USD,2004,0.183
9,EN_ATM_CO2GDP,199,KG_PER_CON_USD,2004,0.123
9,EN_ATM_CO2GDP,422,KG_PER_CON_USD,2004,0.234
9,EN_ATM_CO2GDP,434,KG_PER_CON_USD,2004,0.388
9,EN_ATM_CO2GDP,440,KG_PER_CON_USD,2004,0.178
9,EN_ATM_CO2GDP,442,KG_PER_CON_USD,2004,0.239
9,EN_ATM_CO2GDP,458,KG_PER_CON_USD,2004,0.332
9,EN_ATM_CO2GDP,470,KG_PER_CON_USD,2004,0.229
9,EN_ATM_CO2GDP,480,KG_PER_CON_USD,2004,0.169
9,EN_ATM_CO2GDP,54,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,484,KG_PER_CON_USD,2004,0.215
9,EN_ATM_CO2GDP,57,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,17,KG_PER_CON_USD,2004,0.07
9,EN_ATM_CO2GDP,496,KG_PER_CON_USD,2004,0.686
9,EN_ATM_CO2GDP,499,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,504,KG_PER_CON_USD,2004,0.234
9,EN_ATM_CO2GDP,508,KG_PER_CON_USD,2004,0.107
9,EN_ATM_CO2GDP,104,KG_PER_CON_USD,2004,0.121
9,EN_ATM_CO2GDP,516,KG_PER_CON_USD,2004,0.157
9,EN_ATM_CO2GDP,524,KG_PER_CON_USD,2004,0.047
9,EN_ATM_CO2GDP,528,KG_PER_CON_USD,2004,0.217
9,EN_ATM_CO2GDP,554,KG_PER_CON_USD,2004,0.217
9,EN_ATM_CO2GDP,558,KG_PER_CON_USD,2004,0.192
9,EN_ATM_CO2GDP,562,KG_PER_CON_USD,2004,0.063
9,EN_ATM_CO2GDP,566,KG_PER_CON_USD,2004,0.104
9,EN_ATM_CO2GDP,807,KG_PER_CON_USD,2004,0.392
9,EN_ATM_CO2GDP,15,KG_PER_CON_USD,2004,0.224
9,EN_ATM_CO2GDP,746,KG_PER_CON_USD,2004,0.233
9,EN_ATM_CO2GDP,747,KG_PER_CON_USD,2004,0.263
9,EN_ATM_CO2GDP,21,KG_PER_CON_USD,2004,0.37
9,EN_ATM_CO2GDP,154,KG_PER_CON_USD,2004,0.202
9,EN_ATM_CO2GDP,578,KG_PER_CON_USD,2004,0.128
9,EN_ATM_CO2GDP,9,KG_PER_CON_USD,2004,0.411
9,EN_ATM_CO2GDP,543,KG_PER_CON_USD,2004,0.0
9,EN_ATM_CO2GDP,512,KG_PER_CON_USD,2004,0.321
9,EN_ATM_CO2GDP,586,KG_PER_CON_USD,2004,0.202
9,EN_ATM_CO2GDP,591,KG_PER_CON_USD,2004,0.102
9,EN_ATM_CO2GDP,600,KG_PER_CON_USD,2004,0.077
9,EN_ATM_CO2GDP,604,KG_PER_CON_USD,2004,0.146
9,EN_ATM_CO2GDP,608,KG_PER_CON_USD,2004,0.168
9,EN_ATM_CO2GDP,616,KG_PER_CON_USD,2004,0.425
9,EN_ATM_CO2GDP,61,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,620,KG_PER_CON_USD,2004,0.179
9,EN_ATM_CO2GDP,634,KG_PER_CON_USD,2004,0.437
9,EN_ATM_CO2GDP,410,KG_PER_CON_USD,2004,0.348
9,EN_ATM_CO2GDP,498,KG_PER_CON_USD,2004,0.386
9,EN_ATM_CO2GDP,642,KG_PER_CON_USD,2004,0.27
9,EN_ATM_CO2GDP,643,KG_PER_CON_USD,2004,0.55
9,EN_ATM_CO2GDP,682,KG_PER_CON_USD,2004,0.282
9,EN_ATM_CO2GDP,686,KG_PER_CON_USD,2004,0.151
9,EN_ATM_CO2GDP,688,KG_PER_CON_USD,2004,0.651
9,EN_ATM_CO2GDP,702,KG_PER_CON_USD,2004,0.149
9,EN_ATM_CO2GDP,703,KG_PER_CON_USD,2004,0.358
9,EN_ATM_CO2GDP,705,KG_PER_CON_USD,2004,0.254
9,EN_ATM_CO2GDP,722,KG_PER_CON_USD,2004,0.202
9,EN_ATM_CO2GDP,710,KG_PER_CON_USD,2004,0.722
9,EN_ATM_CO2GDP,5,KG_PER_CON_USD,2004,0.184
9,EN_ATM_CO2GDP,728,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,35,KG_PER_CON_USD,2004,0.228
9,EN_ATM_CO2GDP,18,KG_PER_CON_USD,2004,0.686
9,EN_ATM_CO2GDP,34,KG_PER_CON_USD,2004,0.296
9,EN_ATM_CO2GDP,39,KG_PER_CON_USD,2004,0.201
9,EN_ATM_CO2GDP,724,KG_PER_CON_USD,2004,0.2
9,EN_ATM_CO2GDP,144,KG_PER_CON_USD,2004,0.096
9,EN_ATM_CO2GDP,202,KG_PER_CON_USD,2004,0.253
9,EN_ATM_CO2GDP,738,KG_PER_CON_USD,2004,0.246
9,EN_ATM_CO2GDP,729,KG_PER_CON_USD,2004,0.094
9,EN_ATM_CO2GDP,740,KG_PER_CON_USD,2004,0.18
9,EN_ATM_CO2GDP,752,KG_PER_CON_USD,2004,0.131
9,EN_ATM_CO2GDP,756,KG_PER_CON_USD,2004,0.098
9,EN_ATM_CO2GDP,760,KG_PER_CON_USD,2004,0.883
9,EN_ATM_CO2GDP,762,KG_PER_CON_USD,2004,0.204
9,EN_ATM_CO2GDP,764,KG_PER_CON_USD,2004,0.252
9,EN_ATM_CO2GDP,768,KG_PER_CON_USD,2004,0.111
9,EN_ATM_CO2GDP,780,KG_PER_CON_USD,2004,0.525
9,EN_ATM_CO2GDP,788,KG_PER_CON_USD,2004,0.229
9,EN_ATM_CO2GDP,792,KG_PER_CON_USD,2004,0.182
9,EN_ATM_CO2GDP,795,KG_PER_CON_USD,2004,1.968
9,EN_ATM_CO2GDP,804,KG_PER_CON_USD,2004,0.604
9,EN_ATM_CO2GDP,784,KG_PER_CON_USD,2004,0.264
9,EN_ATM_CO2GDP,826,KG_PER_CON_USD,2004,0.213
9,EN_ATM_CO2GDP,834,KG_PER_CON_USD,2004,0.076
9,EN_ATM_CO2GDP,840,KG_PER_CON_USD,2004,0.367
9,EN_ATM_CO2GDP,858,KG_PER_CON_USD,2004,0.115
9,EN_ATM_CO2GDP,860,KG_PER_CON_USD,2004,1.428
9,EN_ATM_CO2GDP,862,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,704,KG_PER_CON_USD,2004,0.24
9,EN_ATM_CO2GDP,11,KG_PER_CON_USD,2004,0.103
9,EN_ATM_CO2GDP,145,KG_PER_CON_USD,2004,0.278
9,EN_ATM_CO2GDP,485,KG_PER_CON_USD,2004,0.275
9,EN_ATM_CO2GDP,155,KG_PER_CON_USD,2004,0.19
9,EN_ATM_CO2GDP,1,KG_PER_CON_USD,2004,0.343
9,EN_ATM_CO2GDP,887,KG_PER_CON_USD,2004,
9,EN_ATM_CO2GDP,894,KG_PER_CON_USD,2004,0.075
9,EN_ATM_CO2GDP,716,KG_PER_CON_USD,2004,0.297
9,EN_ATM_CO2GDP,2,KG_PER_CON_USD,2005,0.237
9,EN_ATM_CO2GDP,8,KG_PER_CON_USD,2005,0.159
9,EN_ATM_CO2GDP,12,KG_PER_CON_USD,2005,0.222
9,EN_ATM_CO2GDP,19,KG_PER_CON_USD,2005,0.309
9,EN_ATM_CO2GDP,24,KG_PER_CON_USD,2005,0.051
9,EN_ATM_CO2GDP,32,KG_PER_CON_USD,2005,0.188
9,EN_ATM_CO2GDP,51,KG_PER_CON_USD,2005,0.187
9,EN_ATM_CO2GDP,142,KG_PER_CON_USD,2005,0.406
9,EN_ATM_CO2GDP,36,KG_PER_CON_USD,2005,0.425
9,EN_ATM_CO2GDP,53,KG_PER_CON_USD,2005,0.393
9,EN_ATM_CO2GDP,40,KG_PER_CON_USD,2005,0.183
9,EN_ATM_CO2GDP,31,KG_PER_CON_USD,2005,0.479
9,EN_ATM_CO2GDP,48,KG_PER_CON_USD,2005,0.487
9,EN_ATM_CO2GDP,50,KG_PER_CON_USD,2005,0.101
9,EN_ATM_CO2GDP,112,KG_PER_CON_USD,2005,0.477
9,EN_ATM_CO2GDP,56,KG_PER_CON_USD,2005,0.222
9,EN_ATM_CO2GDP,204,KG_PER_CON_USD,2005,0.13
9,EN_ATM_CO2GDP,68,KG_PER_CON_USD,2005,0.172
9,EN_ATM_CO2GDP,70,KG_PER_CON_USD,2005,0.45
9,EN_ATM_CO2GDP,72,KG_PER_CON_USD,2005,0.191
9,EN_ATM_CO2GDP,76,KG_PER_CON_USD,2005,0.134
9,EN_ATM_CO2GDP,96,KG_PER_CON_USD,2005,0.189
9,EN_ATM_CO2GDP,100,KG_PER_CON_USD,2005,0.422
9,EN_ATM_CO2GDP,116,KG_PER_CON_USD,2005,0.094
9,EN_ATM_CO2GDP,120,KG_PER_CON_USD,2005,0.056
9,EN_ATM_CO2GDP,124,KG_PER_CON_USD,2005,0.398
9,EN_ATM_CO2GDP,29,KG_PER_CON_USD,2005,0.205
9,EN_ATM_CO2GDP,135,KG_PER_CON_USD,2005,0.711
9,EN_ATM_CO2GDP,13,KG_PER_CON_USD,2005,0.207
9,EN_ATM_CO2GDP,62,KG_PER_CON_USD,2005,0.327
9,EN_ATM_CO2GDP,143,KG_PER_CON_USD,2005,0.816
9,EN_ATM_CO2GDP,152,KG_PER_CON_USD,2005,0.181
9,EN_ATM_CO2GDP,156,KG_PER_CON_USD,2005,0.778
9,EN_ATM_CO2GDP,344,KG_PER_CON_USD,2005,0.141
9,EN_ATM_CO2GDP,170,KG_PER_CON_USD,2005,0.123
9,EN_ATM_CO2GDP,178,KG_PER_CON_USD,2005,0.05
9,EN_ATM_CO2GDP,188,KG_PER_CON_USD,2005,0.09
9,EN_ATM_CO2GDP,384,KG_PER_CON_USD,2005,0.086
9,EN_ATM_CO2GDP,191,KG_PER_CON_USD,2005,0.196
9,EN_ATM_CO2GDP,192,KG_PER_CON_USD,2005,0.127
9,EN_ATM_CO2GDP,531,KG_PER_CON_USD,2005,1.492
9,EN_ATM_CO2GDP,196,KG_PER_CON_USD,2005,0.255
9,EN_ATM_CO2GDP,203,KG_PER_CON_USD,2005,0.382
9,EN_ATM_CO2GDP,408,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,180,KG_PER_CON_USD,2005,0.03
9,EN_ATM_CO2GDP,208,KG_PER_CON_USD,2005,0.174
9,EN_ATM_CO2GDP,514,KG_PER_CON_USD,2005,0.295
9,EN_ATM_CO2GDP,515,KG_PER_CON_USD,2005,0.365
9,EN_ATM_CO2GDP,214,KG_PER_CON_USD,2005,0.187
9,EN_ATM_CO2GDP,14,KG_PER_CON_USD,2005,0.104
9,EN_ATM_CO2GDP,753,KG_PER_CON_USD,2005,0.462
9,EN_ATM_CO2GDP,30,KG_PER_CON_USD,2005,0.534
9,EN_ATM_CO2GDP,518,KG_PER_CON_USD,2005,0.693
9,EN_ATM_CO2GDP,151,KG_PER_CON_USD,2005,0.461
9,EN_ATM_CO2GDP,218,KG_PER_CON_USD,2005,0.181
9,EN_ATM_CO2GDP,818,KG_PER_CON_USD,2005,0.229
9,EN_ATM_CO2GDP,222,KG_PER_CON_USD,2005,0.153
9,EN_ATM_CO2GDP,226,KG_PER_CON_USD,2005,0.243
9,EN_ATM_CO2GDP,232,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,233,KG_PER_CON_USD,2005,0.477
9,EN_ATM_CO2GDP,231,KG_PER_CON_USD,2005,0.067
9,EN_ATM_CO2GDP,150,KG_PER_CON_USD,2005,0.253
9,EN_ATM_CO2GDP,513,KG_PER_CON_USD,2005,0.298
9,EN_ATM_CO2GDP,246,KG_PER_CON_USD,2005,0.234
9,EN_ATM_CO2GDP,250,KG_PER_CON_USD,2005,0.141
9,EN_ATM_CO2GDP,266,KG_PER_CON_USD,2005,0.079
9,EN_ATM_CO2GDP,268,KG_PER_CON_USD,2005,0.142
9,EN_ATM_CO2GDP,276,KG_PER_CON_USD,2005,0.217
9,EN_ATM_CO2GDP,288,KG_PER_CON_USD,2005,0.094
9,EN_ATM_CO2GDP,292,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,300,KG_PER_CON_USD,2005,0.249
9,EN_ATM_CO2GDP,320,KG_PER_CON_USD,2005,0.121
9,EN_ATM_CO2GDP,328,KG_PER_CON_USD,2005,0.249
9,EN_ATM_CO2GDP,332,KG_PER_CON_USD,2005,0.065
9,EN_ATM_CO2GDP,340,KG_PER_CON_USD,2005,0.19
9,EN_ATM_CO2GDP,348,KG_PER_CON_USD,2005,0.223
9,EN_ATM_CO2GDP,352,KG_PER_CON_USD,2005,0.157
9,EN_ATM_CO2GDP,356,KG_PER_CON_USD,2005,0.289
9,EN_ATM_CO2GDP,360,KG_PER_CON_USD,2005,0.209
9,EN_ATM_CO2GDP,364,KG_PER_CON_USD,2005,0.499
9,EN_ATM_CO2GDP,368,KG_PER_CON_USD,2005,0.35
9,EN_ATM_CO2GDP,372,KG_PER_CON_USD,2005,0.185
9,EN_ATM_CO2GDP,376,KG_PER_CON_USD,2005,0.272
9,EN_ATM_CO2GDP,380,KG_PER_CON_USD,2005,0.178
9,EN_ATM_CO2GDP,388,KG_PER_CON_USD,2005,0.378
9,EN_ATM_CO2GDP,392,KG_PER_CON_USD,2005,0.246
9,EN_ATM_CO2GDP,400,KG_PER_CON_USD,2005,0.303
9,EN_ATM_CO2GDP,398,KG_PER_CON_USD,2005,0.626
9,EN_ATM_CO2GDP,404,KG_PER_CON_USD,2005,0.068
9,EN_ATM_CO2GDP,412,KG_PER_CON_USD,2005,0.57
9,EN_ATM_CO2GDP,414,KG_PER_CON_USD,2005,0.39
9,EN_ATM_CO2GDP,417,KG_PER_CON_USD,2005,0.269
9,EN_ATM_CO2GDP,432,KG_PER_CON_USD,2005,0.484
9,EN_ATM_CO2GDP,418,KG_PER_CON_USD,2005,0.056
9,EN_ATM_CO2GDP,419,KG_PER_CON_USD,2005,0.187
9,EN_ATM_CO2GDP,428,KG_PER_CON_USD,2005,0.168
9,EN_ATM_CO2GDP,199,KG_PER_CON_USD,2005,0.119
9,EN_ATM_CO2GDP,422,KG_PER_CON_USD,2005,0.217
9,EN_ATM_CO2GDP,434,KG_PER_CON_USD,2005,0.381
9,EN_ATM_CO2GDP,440,KG_PER_CON_USD,2005,0.178
9,EN_ATM_CO2GDP,442,KG_PER_CON_USD,2005,0.238
9,EN_ATM_CO2GDP,458,KG_PER_CON_USD,2005,0.335
9,EN_ATM_CO2GDP,470,KG_PER_CON_USD,2005,0.224
9,EN_ATM_CO2GDP,480,KG_PER_CON_USD,2005,0.178
9,EN_ATM_CO2GDP,54,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,484,KG_PER_CON_USD,2005,0.219
9,EN_ATM_CO2GDP,57,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,17,KG_PER_CON_USD,2005,0.067
9,EN_ATM_CO2GDP,496,KG_PER_CON_USD,2005,0.739
9,EN_ATM_CO2GDP,499,KG_PER_CON_USD,2005,0.232
9,EN_ATM_CO2GDP,504,KG_PER_CON_USD,2005,0.243
9,EN_ATM_CO2GDP,508,KG_PER_CON_USD,2005,0.09
9,EN_ATM_CO2GDP,104,KG_PER_CON_USD,2005,0.112
9,EN_ATM_CO2GDP,516,KG_PER_CON_USD,2005,0.163
9,EN_ATM_CO2GDP,524,KG_PER_CON_USD,2005,0.052
9,EN_ATM_CO2GDP,528,KG_PER_CON_USD,2005,0.207
9,EN_ATM_CO2GDP,554,KG_PER_CON_USD,2005,0.218
9,EN_ATM_CO2GDP,558,KG_PER_CON_USD,2005,0.175
9,EN_ATM_CO2GDP,562,KG_PER_CON_USD,2005,0.056
9,EN_ATM_CO2GDP,566,KG_PER_CON_USD,2005,0.102
9,EN_ATM_CO2GDP,807,KG_PER_CON_USD,2005,0.389
9,EN_ATM_CO2GDP,15,KG_PER_CON_USD,2005,0.232
9,EN_ATM_CO2GDP,746,KG_PER_CON_USD,2005,0.242
9,EN_ATM_CO2GDP,747,KG_PER_CON_USD,2005,0.263
9,EN_ATM_CO2GDP,21,KG_PER_CON_USD,2005,0.358
9,EN_ATM_CO2GDP,154,KG_PER_CON_USD,2005,0.191
9,EN_ATM_CO2GDP,578,KG_PER_CON_USD,2005,0.121
9,EN_ATM_CO2GDP,9,KG_PER_CON_USD,2005,0.404
9,EN_ATM_CO2GDP,543,KG_PER_CON_USD,2005,0.0
9,EN_ATM_CO2GDP,512,KG_PER_CON_USD,2005,0.314
9,EN_ATM_CO2GDP,586,KG_PER_CON_USD,2005,0.193
9,EN_ATM_CO2GDP,591,KG_PER_CON_USD,2005,0.123
9,EN_ATM_CO2GDP,600,KG_PER_CON_USD,2005,0.07
9,EN_ATM_CO2GDP,604,KG_PER_CON_USD,2005,0.137
9,EN_ATM_CO2GDP,608,KG_PER_CON_USD,2005,0.161
9,EN_ATM_CO2GDP,616,KG_PER_CON_USD,2005,0.41
9,EN_ATM_CO2GDP,61,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,620,KG_PER_CON_USD,2005,0.188
9,EN_ATM_CO2GDP,634,KG_PER_CON_USD,2005,0.437
9,EN_ATM_CO2GDP,410,KG_PER_CON_USD,2005,0.332
9,EN_ATM_CO2GDP,498,KG_PER_CON_USD,2005,0.374
9,EN_ATM_CO2GDP,642,KG_PER_CON_USD,2005,0.256
9,EN_ATM_CO2GDP,643,KG_PER_CON_USD,2005,0.515
9,EN_ATM_CO2GDP,682,KG_PER_CON_USD,2005,0.282
9,EN_ATM_CO2GDP,686,KG_PER_CON_USD,2005,0.151
9,EN_ATM_CO2GDP,688,KG_PER_CON_USD,2005,0.542
9,EN_ATM_CO2GDP,702,KG_PER_CON_USD,2005,0.129
9,EN_ATM_CO2GDP,703,KG_PER_CON_USD,2005,0.346
9,EN_ATM_CO2GDP,705,KG_PER_CON_USD,2005,0.248
9,EN_ATM_CO2GDP,722,KG_PER_CON_USD,2005,0.189
9,EN_ATM_CO2GDP,710,KG_PER_CON_USD,2005,0.68
9,EN_ATM_CO2GDP,5,KG_PER_CON_USD,2005,0.179
9,EN_ATM_CO2GDP,728,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,35,KG_PER_CON_USD,2005,0.221
9,EN_ATM_CO2GDP,18,KG_PER_CON_USD,2005,0.647
9,EN_ATM_CO2GDP,34,KG_PER_CON_USD,2005,0.292
9,EN_ATM_CO2GDP,39,KG_PER_CON_USD,2005,0.201
9,EN_ATM_CO2GDP,724,KG_PER_CON_USD,2005,0.201
9,EN_ATM_CO2GDP,144,KG_PER_CON_USD,2005,0.099
9,EN_ATM_CO2GDP,202,KG_PER_CON_USD,2005,0.24
9,EN_ATM_CO2GDP,738,KG_PER_CON_USD,2005,0.234
9,EN_ATM_CO2GDP,729,KG_PER_CON_USD,2005,0.103
9,EN_ATM_CO2GDP,740,KG_PER_CON_USD,2005,0.209
9,EN_ATM_CO2GDP,752,KG_PER_CON_USD,2005,0.119
9,EN_ATM_CO2GDP,756,KG_PER_CON_USD,2005,0.096
9,EN_ATM_CO2GDP,760,KG_PER_CON_USD,2005,1.046
9,EN_ATM_CO2GDP,762,KG_PER_CON_USD,2005,0.18
9,EN_ATM_CO2GDP,764,KG_PER_CON_USD,2005,0.25
9,EN_ATM_CO2GDP,768,KG_PER_CON_USD,2005,0.109
9,EN_ATM_CO2GDP,780,KG_PER_CON_USD,2005,0.538
9,EN_ATM_CO2GDP,788,KG_PER_CON_USD,2005,0.226
9,EN_ATM_CO2GDP,792,KG_PER_CON_USD,2005,0.174
9,EN_ATM_CO2GDP,795,KG_PER_CON_USD,2005,1.799
9,EN_ATM_CO2GDP,804,KG_PER_CON_USD,2005,0.563
9,EN_ATM_CO2GDP,784,KG_PER_CON_USD,2005,0.267
9,EN_ATM_CO2GDP,826,KG_PER_CON_USD,2005,0.206
9,EN_ATM_CO2GDP,834,KG_PER_CON_USD,2005,0.08
9,EN_ATM_CO2GDP,840,KG_PER_CON_USD,2005,0.355
9,EN_ATM_CO2GDP,858,KG_PER_CON_USD,2005,0.106
9,EN_ATM_CO2GDP,860,KG_PER_CON_USD,2005,1.259
9,EN_ATM_CO2GDP,862,KG_PER_CON_USD,2005,
9,EN_ATM_CO2GDP,704,KG_PER_CON_USD,2005,0.24
9,EN_ATM_CO2GDP,11,KG_PER_CON_USD,2005,0.102
9,EN_ATM_CO2GDP,145,KG_PER_CON_USD,2005,0.275
